CAS,Chemical name,Latin name,Trophic Level,Effect,Effect value,Unit,Test type,Test statistic,Duration,Duration (days),Effect is 5X above water solubility,Source,version,SMILES
1120441,Cupric oleate;Copper(2+) dioctadec-9-enoate,Lepomis macrochirus,FISH,Mortality,14.0,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1120441/property/IsomericSMILES/JSON
1122549,4-Acetylpyridine;1-(Pyridin-4-yl)ethan-1-one,Pimephales promelas,FISH,Mortality,168.0,mg/L,A,LC50,96 hours,4,0,"Broderius,S.J., M.D. Kahl, and M.D. Hoglund. Use of Joint Toxic Response to Define the Primary Mode of Toxic Action for Diverse Industrial Organic Chemicals",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1122549/property/IsomericSMILES/JSON
1126461,Methyl p-chlorobenzoate;Methyl 4-chlorobenzoate,Pimephales promelas,FISH,Mortality,13.0,mg/L,A,LC50,96 hours,4,0,"Broderius,S.J., M.D. Kahl, and M.D. Hoglund. Use of Joint Toxic Response to Define the Primary Mode of Toxic Action for Diverse Industrial Organic Chemicals",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1126461/property/IsomericSMILES/JSON
1126790,Butyl phenyl ether;Butoxybenzene,Pimephales promelas,FISH,Mortality,5.77,mg/L,A,LC50,96 hours,4,0,"Marchini, S., M.L. Tosato, T.J. Norberg-King, D.E. Hammermeister, and M.D. Hoglund, 1992. Lethal and Sublethal Toxicity of Benzene Derivatives to the Fathead Minnow, Using a Short-Term Test, Environ.Toxicol.Chem. 11(2):187-195",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1126790/property/IsomericSMILES/JSON
1129357,Methyl 4-cyanobenzoate;Methyl 4-cyanobenzoate,Pimephales promelas,FISH,Mortality,46.8,mg/L,A,LC50,96 hours,4,0,"Brooke,L.T., D.J. Call, D.L. Geiger, and C.E. Northcott. Acute Toxicities of Organic Chemicals to Fathead Minnows (Pimephales promelas), Vol. 1",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1129357/property/IsomericSMILES/JSON
1134232,Cycloate;S-Ethyl cyclohexyl(ethyl)carbamothioate,Gambusia affinis,FISH,Mortality,10.0,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1134232/property/IsomericSMILES/JSON
1151979,"Pyridine, 2-[(2,4-dinitrophenyl)methyl]-;2-[(2,4-Dinitrophenyl)methyl]pyridine",Oryzias latipes,FISH,Mortality,23.0,mg/L,A,LC50,96 hours,4,0,"Ministry of the Environment, Japan",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1151979/property/IsomericSMILES/JSON
1192525,"4,5-Dichloro-3H-1,2-dithiol-3-one;4,5-Dichloro-3H-1,2-dithiol-3-one",Oncorhynchus mykiss,FISH,Mortality,0.014,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1192525/property/IsomericSMILES/JSON
1194656,"Dichlobenil;2,6-Dichlorobenzonitrile",Danio rerio,FISH,Mortality,16.0,mg/L,A,LC50,96 hours,4,0,"Bellavere, C., and G. Gorbi, 1984. Biological Variability and Acute Toxicity of Parathion, Dichlobenil and TPBS to Biomphalaria glabrata and Brachydanio rerio, Environ.Technol.Lett. 5(9):389-396",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1194656/property/IsomericSMILES/JSON
1204213,"alpha-Bromo-2',5'-dimethoxyacetophenone;2-Bromo-1-(2,5-dimethoxyphenyl)ethan-1-one",Pimephales promelas,FISH,Mortality,0.087,mg/L,A,LC50,96 hours,4,0,"Brooke,L.T., D.J. Call, D.L. Geiger, and C.E. Northcott. Acute Toxicities of Organic Chemicals to Fathead Minnows (Pimephales promelas), Vol. 1",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1204213/property/IsomericSMILES/JSON
1214397,N-Benzyladenine;N-Benzyl-1H-purin-6-amine,Oncorhynchus mykiss,FISH,Mortality,21.4,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1214397/property/IsomericSMILES/JSON
1300216,Dichloroethane,Lepomis macrochirus,FISH,Mortality,550.0,mg/L,A,LC50,96 hours,4,0,"Dawson,G.W., A.L. Jennings, D. Drozdowski, and E. Rider. The Acute Toxicity of 47 Industrial Chemicals to Fresh and Saltwater Fishes",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1300216/property/IsomericSMILES/JSON
1302789,Bentonite,Oncorhynchus mykiss,FISH,Mortality,19000.0,mg/L,A,LC50,96 hours,4,0,"Sprague, J.B., and W.J. Logan, 1979. Separate and Joint Toxicity to Rainbow Trout of Substances Used in Drilling Fluids for Oil Exploration, Environ.Pollut. 19(4):269-281 (Author Communication Used)",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1302789/property/IsomericSMILES/JSON
1303282,"Arsenic(V) pentoxide;3-Oxo-1lambda~5~,3lambda~5~-diarsoxane-1,1,3-trione",Ptychocheilus oregonensis,FISH,Mortality,54.8,mg/L,A,LC50,96 hours,4,0,"Beleau,M.H., and J.A. Bartosz, . Colorado River Fisheries Project Acute Toxicity of Selected Chemicals:  Data Base",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1303282/property/IsomericSMILES/JSON
1314643,Uranyl sulfate,Salvelinus fontinalis,FISH,Mortality,23.0,mg/L,A,LC50,96 hours,4,0,"Parkhurst,B.R., R.G. Elder, J.S. Meyer, D.A. Sanchez, R.W. Pennak, and W.T. Waller, . An Environmental Hazard Evaluation of Uranium in a Rocky Mountain Stream",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1314643/property/IsomericSMILES/JSON
1319773,Cresol,Lepomis macrochirus,FISH,Mortality,10.0,mg/L,A,LC50,96 hours,4,0,"Cairns,J.,Jr., and A. Scheier. The Relationship of Bluegill Sunfish Body Size to Tolerance for Some Common Chemicals",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1319773/property/IsomericSMILES/JSON
1320076,"C.I. Acid Orange 24, monosodium salt;Sodium 4-({3-[(2,4-dimethylphenyl)diazenyl]-2,4-dihydroxyphenyl}diazenyl)benzene-1-sulfonate",Pimephales promelas,FISH,Mortality,130.0,mg/L,A,LC50,96 hours,4,1,"Little, L.W., and J.C. Lamb III, 1973. Acute Toxicity of 46 Selected Dyes to the Fathead Minnow, Pimephales promelas, Dyes and the Environment - Reports on Selected Dyes and Their Effects, Vol.1, American Dye Manufacturers Institute, Inc .",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1320076/property/IsomericSMILES/JSON
1320189,"2,4-D 2-butoxymethylethyl ester",Oncorhynchus tshawytscha,FISH,Mortality,0.311,mg/L,A,LC50,96 hours,4,0,"Finlayson, B.J., and K.M. Verrue, 1985. Toxicities of Butoxyethanol Ester and Propylene Glycol Butyl Ether Ester Formulations of 2,4-Dichlorophenoxy Acetic Acid (2,4-D) to Juvenile Salmonids, Arch.Environ.Contam.Toxicol. 14(2):153-160",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1320189/property/IsomericSMILES/JSON
1327419,"Aluminum chloride, basic",Cyprinus carpio,FISH,Mortality,727.0,mg/L,A,LC50,96 hours,4,0,"Macova,S., J. Machova, M. Prokes, L. Plhalova, Z. Siroka, K. Dleskova, P. Dolezelova, and Z. Svobodova, . Polyaluminium Chloride (PAX-18) - Acute Toxicity and Toxicity for Early Development Stages of Common Carp (Cyprinus carpio)",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1327419/property/IsomericSMILES/JSON
1330207,Xylenes,Lepomis macrochirus,FISH,Mortality,24.5,mg/L,A,LC50,96 hours,4,0,"Bailey,H.C., D.H.W. Liu, and H.A. Javitz. Time/Toxicity Relationships in Short-Term Static, Dynamic, and Plug-Flow Bioassays",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1330207/property/IsomericSMILES/JSON
1330694,Dodecylbenzenesulfonate,Lepomis macrochirus,FISH,Mortality,3.19,mg/L,A,LC50,96 hours,4,0,"Dolan III,J.M., . Comparative Studies of the Toxic Effects of Three Surfactants on a Fish (Lepomis macrochirus, Rafinesque) and a Snail (Goniobasis lea sp.)",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1330694/property/IsomericSMILES/JSON
1330785,Tricresyl phosphate,Oryzias latipes,FISH,Mortality,13.0,mg/L,A,LC50,96 hours,4,1,"Adema, D.M.M., J.H. Canton, W. Slooff, and A.O. Hanstveit, 1981. Research for a Useful Combination of Test Methods to Determine the Aquatic Toxicity of Environmentally Dangerous Chemicals (Consecutive System of, Rep.No.CL81/100, Natl.Inst.Public Health Environ.Hyg. :107 p. (DUT)",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1330785/property/IsomericSMILES/JSON
1334776,Pyridylmercuric acetate,Ictalurus punctatus,FISH,Mortality,0.47,mg/L,A,LC50,96 hours,4,0,"Clemens,H.P., and K.E. Sneed, . Effect of Temperature and Physiological Condition on Tolerance of Channel Catfish to Pyridylmercuric Acetate (PMA)",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1334776/property/IsomericSMILES/JSON
1338029,Copper napthenate,Oncorhynchus mykiss,FISH,Mortality,0.69,mg/L,A,LC50,96 hours,4,0,"Angerhofer,R.A., and L.R.W. Metker, . Phase 3 - Preliminary Assessment of the Relative Toxicity of Copper Naphthenate, (Mooney Chemicals), Acute Studies",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1338029/property/IsomericSMILES/JSON
1338245,Naphthenic acids,Lepomis macrochirus,FISH,Mortality,7.0,mg/L,A,LC50,96 hours,4,0,"Academy of Natural Sciences (1960). The Sensitivity of Aquatic Life to Certain Chemicals Commonly Found in Industrial Wastes. Final Rep.No.RG-3965(C2R1), U.S.Public Health Service Grant, Acad.of Nat.Sci., Philadelphia, PA:89 p.",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1338245/property/IsomericSMILES/JSON
1397940,Antimycin A,Lepomis macrochirus,FISH,Mortality,4.2e-05,mg/L,A,LC50,96 hours,4,0,"Analytical Bio-Chemistry Laboratories Inc., . Acute Toxicity of 7211 Containing Sodium Bisulfite to Bluegill Sunfish (Lepomis macrochirus) with Cover Letter Dated 05/19/94 (Sanitized)",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1397940/property/IsomericSMILES/JSON
1399800,Quaternium-11,Lepomis macrochirus,FISH,Mortality,1.2,mg/L,A,LC50,96 hours,4,1,"Surber,E.W., and Q.H. Pickering, . Acute Toxicity of Endothal, Diquat, Hyamine, Dalapon, and Silvex to Fish",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1399800/property/IsomericSMILES/JSON
1401554,"Tannic acid;[(2R,3R,4S,5R,6S)-3,4,5,6-Tetrakis({3,4-dihydroxy-5-[(3,4,5-trihydroxybenzoyl)oxy]benzoyl}oxy)oxan-2-yl]methyl 3,4-dihydroxy-5-[(3,4,5-trihydroxybenzoyl)oxy]benzoate (non-preferred name)",Labeo rohita,FISH,Mortality,73.9,mg/L,A,LC50,96 hours,4,1,"Somanath, B., 1991. Effect of Acute Sublethal Concentration of Tannic Acid on the Protein, Carbohydrate and Lipid Levels in the Tissues of the Fish Labeo rohita, J.Environ.Biol. 12(2):107-112",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1401554/property/IsomericSMILES/JSON
1404042,Neomycin,Oryzias latipes,FISH,Mortality,80.8,mg/L,A,LC50,96 hours,4,0,"Park,S., and K. Choi, . Hazard Assessment of Commonly Used Agricultural Antibiotics on Aquatic Ecosystems",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1404042/property/IsomericSMILES/JSON
1420048,Clonitralid;5-Chloro-N-(2-chloro-4-nitrophenyl)-2-hydroxybenzamide--2-aminoethan-1-ol (1/1),Daphnia longispina,INVERT,Mortality,0.064,mg/L,A,LC50,96 hours,4,0,"Aboul-Ela, I.A., and M.T. Khalil, 1987. The Acute Toxicity of Three Pesticides on Organisms of Different Trophic Levels as Parameters of Pollution in Lake Wadi El Rayan. El Fayoum, Egypt, Proc.Zool.Soc.A.R.Egypt 13:31-36",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1420048/property/IsomericSMILES/JSON
1420060,Trifenmorph;4-(Triphenylmethyl)morpholine,Rasbora heteromorpha,FISH,Mortality,0.08,mg/L,A,LC50,96 hours,4,0,"Tooby,T.E., P.A. Hursey, and J.S. Alabaster. The Acute Toxicity of 102 Pesticides and Miscellaneous Substances to Fish",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1420060/property/IsomericSMILES/JSON
1445756,Diisopropyl methylphosphonate;Dipropan-2-yl methylphosphonate,Lepomis macrochirus,FISH,Mortality,481.0,mg/L,A,LC50,96 hours,4,0,"Bentley, R.E., G.A. LeBlanc, T.A. Hollister, and B.H. Sleight III, 1976. Acute Toxicity of Diisopropylmethyl Phosphonate and Dicyclopentadiene to Aquatic Organisms, Contract No.DAMD-17-75-C-5073 Final Report, U.S.Army Medical Res.Develop.Command, Washington, D.C. :98",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1445756/property/IsomericSMILES/JSON
1461229,Tributyltin chloride;Tributyl(chloro)stannane,Daphnia magna,INVERT,Mortality,0.0059,mg/L,A,LC50,96 hours,4,0,"Becker,E., . Ableitung von Qualitatszielen zum Schutz Oberirdischer Binnengewasser fur Organozinnverbindungen:  Dibutylzinnverbindungen, Tetrabutylzinn, Tributylzinnverbindungen, Triphenylzinnverbindungen",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1461229/property/IsomericSMILES/JSON
1477550,"1,3-Benzenedimethanamine;(1,3-Phenylene)dimethanamine",Oryzias latipes,FISH,Mortality,88.0,mg/L,A,LC50,96 hours,4,0,"Ministry of the Environment, Japan",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1477550/property/IsomericSMILES/JSON
1482151,"3,4-Dimethyl-1-pentyn-3-ol;3,4-Dimethylpent-1-yn-3-ol",Pimephales promelas,FISH,Mortality,205.0,mg/L,A,LC50,96 hours,4,0,"Veith, G.D., R.L. Lipnick, and C.L. Russom, 1989. The Toxicity of Acetylenic Alcohols to the Fathead Minnow, Pimephales promelas: Narcosis and Proelectrophile Activation, Xenobiotica 19(5):555-565",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1482151/property/IsomericSMILES/JSON
1484135,N-Vinylcarbazole;9-Ethenyl-9H-carbazole,Pimephales promelas,FISH,Mortality,0.0032,mg/L,A,LC50,96 hours,4,0,"Geiger, D.L., S.H. Poirier, L.T. Brooke, and D.J. Call, 1986. Acute Toxicities of Organic Chemicals to Fathead Minnows (Pimephales promelas) Volume III, Ctr.for Lake Superior Environ.Stud., Univ.of Wisconsin-Superior, Superior, WI :328",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1484135/property/IsomericSMILES/JSON
1484260,3-Benzyloxyaniline;3-(Benzyloxy)aniline,Pimephales promelas,FISH,Mortality,9.14,mg/L,A,LC50,96 hours,4,0,"Brooke,L.T., D.J. Call, D.L. Geiger, and C.E. Northcott. Acute Toxicities of Organic Chemicals to Fathead Minnows (Pimephales promelas), Vol. 1",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1484260/property/IsomericSMILES/JSON
1563662,"Carbofuran;2,2-Dimethyl-2,3-dihydro-1-benzofuran-7-yl methylcarbamate",Carassius auratus,FISH,Mortality,7.9,mg/L,A,LC50,96 hours,4,0,"Anton,F.A., E. Laborda, P. Laborda, and E. Ramos, . Carbofuran Acute Toxicity to Freshwater Algae and Fish",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1563662/property/IsomericSMILES/JSON
1570645,4-Chloro-2-methylphenol;4-Chloro-2-methylphenol,Lepomis macrochirus,FISH,Mortality,2.3,mg/L,A,LC50,96 hours,4,0,"Buccafusco,R.J., S.J. Ells, and G.A. LeBlanc. Acute Toxicity of Priority Pollutants to Bluegill (Lepomis macrochirus)",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1570645/property/IsomericSMILES/JSON
1570656,"4,6-Dichloro-o-cresol;2,4-Dichloro-6-methylphenol",Lepomis macrochirus,FISH,Mortality,1.6,mg/L,A,LC50,96 hours,4,0,"Buccafusco,R.J., S.J. Ells, and G.A. LeBlanc. Acute Toxicity of Priority Pollutants to Bluegill (Lepomis macrochirus)",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1570656/property/IsomericSMILES/JSON
1582098,"Trifluralin;2,6-Dinitro-N,N-dipropyl-4-(trifluoromethyl)aniline",Oncorhynchus mykiss,FISH,Mortality,0.152,mg/L,A,LC50,96 hours,4,0,"Macek, K.J., C. Hutchinson, and O.B. Cope, 1969. The Effects of Temperature on the Susceptibility of Bluegills and Rainbow Trout to Selected Pesticides, Bull.Environ.Contam.Toxicol. 4(3):174-183",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1582098/property/IsomericSMILES/JSON
1596845,"Daminozide;4-(2,2-Dimethylhydrazinyl)-4-oxobutanoic acid",Oncorhynchus mykiss,FISH,Mortality,149.0,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1596845/property/IsomericSMILES/JSON
1610180,"Prometon;6-Methoxy-N~2~,N~4~-di(propan-2-yl)-1,3,5-triazine-2,4-diamine",Oncorhynchus mykiss,FISH,Mortality,12.0,mg/L,A,LC50,96 hours,4,0,"Bathe,R., K. Sachsse, L. Ullmann, W.D. Hormann, F. Zak, and R. Hess. The Evaluation of Fish Toxicity in the Laboratory",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1610180/property/IsomericSMILES/JSON
1634044,Methyl tert-butyl ether;2-Methoxy-2-methylpropane,Pimephales promelas,FISH,Mortality,706.0,mg/L,A,LC50,96 hours,4,0,"1983. Structure-toxicity relationships for the fathead minnow, Pimephales promelas: narcotic industrial chemicals",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1634044/property/IsomericSMILES/JSON
1634782,Malaoxon;Diethyl 2-[(dimethoxyphosphoryl)sulfanyl]butanedioate,Ictalurus furcatus,FISH,Mortality,3.1,mg/L,A,LC50,96 hours,4,0,"Aker,W.G., X. Hu, P. Wang, and H.M. Hwang, . Comparing the Relative Toxicity of Malathion and Malaoxon in Blue Catfish Ictalurus furcatus",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/1634782/property/IsomericSMILES/JSON
