SMILES_curated,CAS,logC50,n_measurements
CSCCC=O,3268-49-3,0.8450980400142568,1
CSSC,624-92-0,0.041392685158225,1
CSc1nc(NC(C)C)nc(NC(C)C)n1,7287-19-6,0.3617278360175928,1
CSc1nc(NC2CC2)nc(NC(C)(C)C)n1,28159-98-0,-0.1249387366082999,1
CSc1nc2ccccc2s1,64036-43-7,0.568201724066995,1
C[C@H]1[C@H](c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1,78587-05-0,-0.2757241303992109,1
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,63-05-8,1.021189299069938,1
C[N+](C)(C)c1ccccc1,28001-58-3,2.3944516808262164,1
C[N+]1(C)CCCCC1,24307-26-4,3.198657086954422,1
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21,86-40-8,1.4393326938302626,1
C[n+]1ccc(-c2cc[n+](C)cc2)cc1,1910-42-5,1.2071523440641658,2
C[n+]1ccccc1Cl,14338-32-0,2.298853076409707,1
Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,5902-51-2,2.012837224705172,1
Cc1c(COC(=O)C2[C@H](/C=C(\Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,82657-04-3,-3.823908740944318,1
Cc1c(Cl)cccc1Cl,118-69-4,0.3617278360175928,1
Cc1c(Cl)cccc1NC=O,71862-02-7,1.66838591669,1
Cc1c(F)c(F)c(COC(=O)C2[C@@H](/C=C(\Cl)C(F)(F)F)C2(C)C)c(F)c1F,79538-32-2,-2.070581074285707,1
Cc1c(N)cc([N+](=O)[O-])cc1[N+](=O)[O-],35572-78-2,1.1789769472931697,1
Cc1c(N)cccc1[N+](=O)[O-],603-83-8,1.6989700043360187,1
Cc1c([N+](=O)[O-])cc(N)cc1[N+](=O)[O-],19406-51-0,0.8388490907372553,1
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],118-96-7,0.4913616938342727,1
Cc1c([N+](=O)[O-])ccc(N)c1[N+](=O)[O-],10202-92-3,1.0374264979406236,1
Cc1c([N+](=O)[O-])ccc([N+](=O)[O-])c1N,56207-39-7,-0.0457574905606751,1
Cc1c([N+](=O)[O-])ccc([N+](=O)[O-])c1[N+](=O)[O-],18292-97-2,-1.0,1
Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],606-20-2,1.2671717284030135,1
Cc1c[nH]c(-c2ccccc2)n1,827-43-0,1.6532125137753435,1
Cc1cc(-c2ccc(N)c(C)c2)ccc1N,119-93-7,1.1139433523068367,1
Cc1cc(=O)[nH]c(C(C)C)n1,2814-20-2,3.0791812460476247,1
Cc1cc(=O)c(C(=O)O)nn1-c1ccc(Cl)cc1,83588-43-6,2.1492191126553797,1
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,128-37-0,0.041392685158225,1
Cc1cc(C)c(C2=C(OC(=O)CC(C)(C)C)C3(CCCC3)OC2=O)c(C)c1,283594-90-1,-1.7746907182741372,1
Cc1cc(C)c(O)c(C(C)(C)C)c1,1879-09-0,0.3979400086720376,1
Cc1cc(C)c([N+](=O)[O-])cc1[N+](=O)[O-],616-72-8,0.8976270912904414,1
Cc1cc(C)c2ccccc2c1,575-41-7,0.255272505103306,1
Cc1cc(C)cc(C)c1,108-67-8,1.0969100130080565,1
Cc1cc(C)cc(N)c1,108-69-0,1.5314789170422551,1
Cc1cc(C)n(CO)n1,85264-33-1,2.089905111439398,1
Cc1cc(C)nc(Nc2ccccc2)n1,53112-28-0,1.0043213737826426,1
Cc1cc(C2CC2)nc(Nc2ccccc2)n1,121552-61-2,0.3384564936046049,1
Cc1cc(Cl)cc(Cl)c1O,1570-65-6,0.2041199826559248,1
Cc1cc(Cl)ccc1N=CN(C)C,6164-98-3,1.1205739312058498,1
Cc1cc(Cl)ccc1O,1570-64-5,0.3617278360175928,1
Cc1cc(Cl)ccc1OCC(=O)O,94-74-6,2.0681858617461617,3
Cc1cc(Cl)ccc1OCCCC(=O)O,94-81-5,1.385885576872934,2
Cc1cc(Cl)nc(N)n1,5600-21-5,2.167317334748176,1
Cc1cc(N)c(O)cc1C,6623-41-2,-1.0604807473813815,1
Cc1cc(N)c([N+](=O)[O-])cc1[N+](=O)[O-],5267-27-6,0.380211241711606,1
Cc1cc(N=Nc2ccc(C)c(N=Nc3cc(C)c(N)cc3N)c2)c(N)cc1N,8005-78-5,0.7481880270062005,1
Cc1cc(NC(=O)Nc2ccc(N=Nc3cc(S(=O)(=O)O)c4cccc(S(=O)(=O)O)c4c3)c(C)c2)ccc1N=Nc1cc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c2c1,3214-47-9,2.255272505103306,1
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,723-46-6,2.7505083948513462,1
Cc1cc(O)c([N+](=O)[O-])cc1[N+](=O)[O-],616-73-9,0.505149978319906,1
Cc1cc(O)cc(C)c1Cl,88-04-0,-0.4436974992327127,1
Cc1cc(O)cc(C)c1N,3096-70-6,-1.0604807473813815,1
Cc1cc(O)ccc1Cl,59-50-7,0.0,1
Cc1cc(S(=O)(=O)O)ccc1N,98-33-9,2.574031267727719,1
Cc1cc([N+](=O)[O-])c(N)c([N+](=O)[O-])c1,6393-42-6,1.1139433523068367,1
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,618-85-9,1.4329692908744058,1
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,534-52-1,0.4345689040341987,1
Cc1cc([N+](=O)[O-])ccc1N,99-52-5,1.9380190974762104,1
Cc1cc([N+](=O)[O-])ccc1[N+](=O)[O-],619-15-8,0.1139433523068367,1
Cc1cc2cccc(C)c2cc1C,2245-38-7,0.8061799739838872,1
Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1,120116-88-3,-2.478861916295964,1
Cc1ccc(C(=O)O)cc1,99-94-5,1.806179973983887,1
Cc1ccc(C(C)(C)C)c(O)c1,88-60-8,0.4313637641589873,1
Cc1ccc(C(C)(C)C)cc1,98-51-1,0.2304489213782739,1
Cc1ccc(C(C)C)c(O)c1,89-83-8,0.6232492903979004,1
Cc1ccc(C(C)C)cc1,99-87-6,0.3010299956639812,1
Cc1ccc(C)c(C(C)c2ccccc2)c1,6165-51-1,-0.5086383061657274,1
Cc1ccc(C)c(C)c1,95-63-6,1.3502480183341627,1
Cc1ccc(C)c(O)c1,95-87-4,1.0334237554869496,1
Cc1ccc(C)cc1,106-42-3,0.414973347970818,1
Cc1ccc(Cl)c(Cl)c1,95-75-0,0.4638929889859073,1
Cc1ccc(Cl)c(N)c1,95-81-8,1.041392685158225,1
Cc1ccc(Cl)cc1,106-43-4,0.7723217067229198,1
Cc1ccc(Cl)cc1[N+](=O)[O-],89-59-8,0.8976270912904414,1
Cc1ccc(N(C)C)cc1,99-97-8,1.7160033436347992,1
Cc1ccc(N(SC(F)(Cl)Cl)S(=O)(=O)N(C)C)cc1,731-27-1,-1.5228787452803376,1
Cc1ccc(N)c(Cl)c1,615-65-6,1.5599066250361124,1
Cc1ccc(N)c([N+](=O)[O-])c1,89-62-3,1.3944516808262164,1
Cc1ccc(N)cc1,106-49-0,2.0791812460476247,1
Cc1ccc(N)cc1Cl,7745-89-3,1.021189299069938,1
Cc1ccc(N)cc1N,95-80-7,3.1522883443830567,1
Cc1ccc(N)cc1[N+](=O)[O-],119-32-4,1.41161970596323,1
Cc1ccc(N2C(=O)C(=O)C(C(=O)c3ccc(C4CCCCC4)cc3)C2c2ccc(OC(F)(F)F)cc2)nn1,37324-23-5,1.6989700043360187,1
Cc1ccc(N=C=O)cc1N=C=O,584-84-9,2.2174839442139063,1
Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,33089-61-1,-0.4685210829577448,1
Cc1ccc(NC(=O)N(C)C)cc1Cl,15545-48-9,1.6989700043360187,1
Cc1ccc(NN=c2c(=O)ccc(=NNc3ccc(S(=O)(=O)O)cc3)c2=O)c(C)c1,1320-07-6,2.113943352306837,1
Cc1ccc(Nc2ccc(C)cc2)cc1,620-93-9,-0.3665315444204134,1
Cc1ccc(Nc2ccc(Nc3ccc(C)cc3S(=O)(=O)O)c3c2C(=O)c2ccccc2C3=O)c(S(=O)(=O)O)c1,4403-90-1,0.7923916894982539,1
Cc1ccc(O)c(C(C)(C)C)c1,2409-55-4,0.3159703454569177,1
Cc1ccc(O)c(C)c1,105-67-9,1.2576785748691846,1
Cc1ccc(O)cc1,106-44-5,0.9344984512435676,1
Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,1330-78-5,1.1139433523068367,1
Cc1ccc(OP(=O)(Oc2ccc(C)cc2C)Oc2ccc(C)cc2C)c(C)c1,25155-23-1,1.3010299956639813,1
Cc1ccc(S(=O)(=O)C(I)I)cc1,20018-09-1,-0.8860566476931632,1
Cc1ccc(S(=O)(=O)Cl)cc1,98-59-9,1.8864907251724816,1
Cc1ccc(S(=O)(=O)NCl)cc1,127-65-1,1.1522883443830565,1
Cc1ccc(S(=O)(=O)n2ccnc2)cc1,2232-08-8,1.6170003411208989,1
Cc1ccc([N+](=O)[O-])c(N)c1,578-46-1,1.383815365980431,1
Cc1ccc([N+](=O)[O-])c(N)c1[N+](=O)[O-],70343-06-5,1.0863598306747482,1
Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,610-39-9,0.1760912590556812,1
Cc1ccc([N+](=O)[O-])cc1,99-99-0,1.69810054562339,1
Cc1ccc([N+](=O)[O-])cc1N,99-55-8,1.8375884382355112,1
Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],121-14-2,1.515873843711679,1
Cc1ccc2c(c1)[C@H](Nc1nc(N)nc(C(C)F)n1)[C@@H](C)C2,950782-86-2,-0.494850021680094,1
Cc1ccc2ccc(C)cc2c1,582-16-1,0.255272505103306,1
Cc1ccc2ccccc2c1C,573-98-8,0.3617278360175928,1
Cc1ccc2ccccc2n1,655-76-5,1.3502480183341627,1
Cc1ccc2nc(C)ccc2c1,877-43-0,1.2041199826559248,1
Cc1cccc(C(=O)O)c1,99-04-7,1.9138138523837167,1
Cc1cccc(C)c1,108-38-3,0.9242792860618816,1
Cc1cccc(C)c1O,576-26-1,1.3364597338485296,1
Cc1cccc(Nc2ccccc2C(=O)O)c1C,61-68-7,0.9052560487484512,1
Cc1cccc(O)c1,108-39-4,1.7474118078864231,1
Cc1cccc(O)c1[N+](=O)[O-],4920-77-8,1.6637009253896482,1
Cc1cccc([N+](=O)[O-])c1,99-08-1,1.5118833609788744,1
Cc1cccc([N+](=O)[O-])c1N,570-24-1,1.385606273598312,1
Cc1cccc([N+](=O)[O-])c1[N+](=O)[O-],602-01-7,0.255272505103306,1
Cc1cccc2sc3nncn3c12,41814-78-2,1.146128035678238,1
Cc1ccccc1,108-88-3,0.7403626894942439,1
Cc1ccccc1C,95-47-6,0.8933047363243299,1
Cc1ccccc1C#N,529-19-1,1.6503075231319364,1
Cc1ccccc1C=O,529-20-4,1.722633922533812,1
Cc1ccccc1Cl,95-49-8,0.8721562727482928,1
Cc1ccccc1F,95-52-3,1.292256071356476,1
Cc1ccccc1N,95-53-4,2.0681858617461617,1
Cc1ccccc1N=C(N)Nc1ccccc1C,97-39-2,1.2787536009528289,1
Cc1ccccc1O,95-48-7,1.3710678622717365,1
Cc1ccccc1[N+](=O)[O-],88-72-2,1.569373909615046,1
Cc1cccnc1,108-99-6,2.1583624920952498,1
Cc1nc(C)c(C)o1,20662-84-4,2.651278013998144,1
Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,23103-98-2,2.093421685162235,1
Cc1ncc[nH]1,693-98-1,2.456366033129043,1
Cc1nn(-c2cc(NS(C)(=O)=O)c(Cl)cc2Cl)c(=O)n1C(F)F,122836-35-5,1.9722028383790644,1
Cc1nn(C)c(Oc2ccccc2)c1/C=N/OCc1ccc(C(=O)OC(C)(C)C)cc1,134098-61-6,-3.229147988357856,1
Cl/C=C\Cl,156-59-2,1.8260748027008264,1
ClC(Br)Br,124-48-1,1.8976270912904416,1
ClC(COCC(Cl)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,127-90-2,-0.2291479883578558,1
ClC(Cl)(Cl)C(Cl)(Cl)Cl,67-72-1,0.3159703454569177,1
ClC(Cl)(Cl)Cl,56-23-5,1.0170333392987805,1
ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,87-68-3,-0.494850021680094,1
ClC(Cl)=C(Cl)Cl,127-18-4,1.2648178230095364,1
ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,72-55-9,-1.494850021680094,1
ClC(Cl)Br,75-27-4,1.4471580313422192,1
ClC(Cl)C(Cl)(Cl)Cl,76-01-7,3.7596678446896306,1
ClC(Cl)C(Cl)Cl,79-34-5,1.3222192947339193,1
ClC(Cl)Cl,67-66-3,1.4471580313422192,1
ClC(Cl)c1ccccc1,98-87-3,1.3617278360175928,1
ClC1=C(Cl)C(Cl)(C2(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl,2227-17-0,-1.3010299956639813,1
ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,77-47-4,-1.856985199745905,1
ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,12789-03-6,-1.9208187539523751,1
ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,76-44-8,-0.7695510786217261,1
ClC1=C(Cl)C2(Cl)C=CC1(Cl)C2(Cl)Cl,3389-71-7,-0.7258421507363202,1
ClC1=C(Cl)[C@]2(Cl)C3C(Cl)C(Cl)CC3[C@@]1(Cl)C2(Cl)Cl,57-74-9,-1.3979400086720375,1
ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H](Cl)[C@H]4O[C@H]4[C@@H]3[C@@]1(Cl)C2(Cl)Cl,1024-57-3,-2.275724130399211,1
ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@@H]([C@H]5O[C@@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,60-57-1,-2.154901959985743,1
ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@H]4C[C@H]([C@@H]5O[C@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,72-20-8,-3.3467874862246565,1
ClC1=C(Cl)[C@]2(Cl)[C@H](Cl)C[C@@]1(Cl)C2(Cl)Cl,28680-45-7,-1.0675262353228467,1
ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H](Cl)[C@@H](Cl)C[C@H]3[C@@]1(Cl)C2(Cl)Cl,5103-74-2,-1.2967086218813386,1
ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H](Cl)[C@H](Cl)C[C@H]3[C@@]1(Cl)C2(Cl)Cl,5103-71-9,-2.1493537648169334,1
ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H]([C@@H]4C=C[C@H]3C4)[C@@]1(Cl)C2(Cl)Cl,309-00-2,0.2304489213782739,1
ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H]([C@H](Cl)[C@]4(Cl)O[C@H]34)[C@@]1(Cl)C2(Cl)Cl,27304-13-8,-2.580044251510242,1
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,58-89-9,0.041392685158225,5
ClC=CCCl,542-75-6,0.3654879848908996,1
ClC=CC[N+]12CN3CN(CN(C3)C1)C2,4080-31-3,-0.8181564120552275,1
ClC=CCl,540-59-0,2.146128035678238,1
ClCC(Br)CBr,96-12-8,1.591064607026499,1
ClCC(Cl)(Cl)Cl,630-20-6,1.3010299956639813,1
ClCC(Cl)CCl,96-18-4,1.760422483423212,1
ClCC(Cl)Cl,79-00-5,1.6020599913279625,1
ClCC1CO1,106-89-8,1.5440680443502757,1
ClCCCCCCl,628-76-2,1.403120521175818,1
ClCCCCCl,110-56-5,1.7126497016272113,1
ClCCCCl,142-28-9,1.9740509027928776,1
ClCCCl,107-06-2,2.633468455579586,1
ClCCOCCCl,111-44-4,2.7781512503836434,1
ClCCl,75-09-2,2.285557309007774,1
ClCc1ccc(CCl)cc1,623-25-6,-1.408935392973501,1
ClCc1ccccc1,100-44-7,0.6989700043360189,1
ClCc1ccccc1Cl,611-19-8,-0.5686362358410126,1
Cl[C@@H]1CCCC[C@H]1Cl,822-86-6,1.2648178230095364,1
Cl[C@@H]1[C@]2(Cl)[C@@H]3[C@H]4[C@@H]5O[C@@H]5[C@@H]5[C@H]4[C@@]1(Cl)[C@@](Cl)([C@@H]53)C2(Cl)Cl,13366-73-9,-1.958607314841775,1
Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,118-74-1,1.0791812460476249,1
Clc1cc(Cl)c(-c2c(Cl)c(Cl)c(-c3c(Cl)cc(Cl)c(Cl)c3Cl)c(Cl)c2Cl)cc1Cl,11120-29-9,1.3979400086720375,1
Clc1cc(Cl)c(Cl)c(-c2cc(Cl)c(-c3cc(Cl)c(Cl)c(Cl)c3)c(Cl)c2Cl)c1,11126-42-4,1.3979400086720375,1
Clc1cc(Cl)c(Cl)c(Cl)c1,634-90-2,0.8061799739838872,1
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,608-93-5,-0.6073030467403343,1
Clc1cc(Cl)c(Cl)cc1Cl,95-94-3,0.2041199826559248,1
Clc1cc(Cl)cc(-c2cc(Cl)cc(Cl)c2)c1,12672-29-6,-0.1611509092627447,1
Clc1cc(Cl)cc(C2(CC(Cl)(Cl)Cl)CO2)c1,58138-08-2,-0.431798275933005,1
Clc1cc(Cl)cc(Cl)c1,108-70-3,0.5185139398778874,1
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,11096-82-5,1.7846172926328754,1
Clc1ccc(-c2cccc(Cl)c2Cl)c(Cl)c1,53469-21-9,0.7339992865383869,1
Clc1ccc(-c2ccccc2)cc1,2051-62-9,-0.1426675035687315,1
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,50-29-3,-1.8239087409443189,1
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,72-54-8,-1.853871964321762,1
Clc1ccc(C2(Cn3cncn3)CC(Br)CO2)c(Cl)c1,116255-48-2,0.2304489213782739,1
Clc1ccc(Cl)c(-c2ccccc2Cl)c1,37680-65-2,-1.4710832997223453,1
Clc1ccc(Cl)c(Cl)c1,120-82-1,0.4409090820652177,1
Clc1ccc(Cl)cc1,106-46-7,1.0681858617461617,1
Clc1ccc(Oc2ccccc2)cc1,7005-72-3,-0.1366771398795441,1
Clc1ccc(Sc2cc(Cl)c(Cl)cc2Cl)cc1,2227-13-6,1.041392685158225,1
Clc1cccc(-c2cc(Cl)cc(Cl)c2)c1,12674-11-2,-1.9507819773298185,1
Clc1cccc(-c2ccc(Cl)c(Cl)c2Cl)c1Cl,11097-69-1,0.437750562820388,1
Clc1cccc(-c2ccccc2)c1,2051-61-8,-0.0540392964224314,1
Clc1cccc(C(Cl)(Cl)Cl)n1,1929-82-4,1.0086001717619175,1
Clc1cccc(Cl)c1,541-73-1,0.6989700043360189,1
Clc1cccc(Cl)c1C(Cl)Cl,81-19-6,-0.0132282657337551,1
Clc1cccc(Cl)c1Cl,87-61-6,-0.4559319556497244,1
Clc1cccc2ccccc12,90-13-1,0.3617278360175928,1
Clc1ccccc1,108-90-7,0.6532125137753437,1
Clc1ccccc1-c1ccccc1,2051-60-7,0.5,2
Clc1ccccc1Cl,95-50-1,0.1986570869544226,1
Clc1ccccc1NNc1ccccc1Cl,782-74-1,-1.0,1
Clc1nc(Cl)c(Cl)c(Cl)c1Cl,2176-62-7,-0.3316140833099998,1
Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,101-05-3,-0.8538719643217619,1
Cn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C,43222-48-6,1.667452952889954,1
Cn1c(=O)c2c(ncn2C)n(C)c1=O,58-08-2,2.1789769472931693,1
Cn1c(=O)on(-c2ccc(Cl)c(Cl)c2)c1=O,20354-26-1,0.4969296480732149,1
Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,59756-60-4,1.0,1
Cn1cc(C(=O)Nc2ccccc2-c2cc(F)c(F)c(F)c2)c(C(F)F)n1,907204-31-3,0.380211241711606,1
Cn1cc(C(=O)Nc2ccccc2C2CC2C2CC2)c(C(F)F)n1,874967-67-6,-0.2076083105017461,1
Cn1sc(Cl)cc1=O,26172-55-4,-0.721246399047171,1
Cn1sc2c(c1=O)CCC2,82633-79-2,0.3222192947339193,1
Cn1sc2ccccc2c1=O,2527-66-4,-0.619788758288394,1
Cn1sccc1=O,2682-20-4,-1.154901959985743,1
FC(F)(Cl)C(F)(Cl)Cl,76-13-1,1.2787536009528289,1
FC(F)(F)c1ccc(OCCCOc2c(Cl)cc(OCC=C(Cl)Cl)cc2Cl)nc1,179101-81-6,-0.3010299956639812,1
FC(F)(F)c1ccccc1,98-08-8,1.2787536009528289,1
Fc1ccc(Br)cc1F,348-61-8,0.8920946026904804,1
Fc1ccc(Oc2ccc(F)cc2)cc1,330-93-8,0.0253058652647702,1
Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1,124495-18-7,-0.5686362358410126,1
N#CBr,506-68-3,-0.619788758288394,1
N#CC(Br)(Br)C(N)=O,10222-01-2,0.1139433523068367,1
N#CC(C#N)=Cc1ccccc1Cl,2698-41-1,-0.6575773191777937,1
N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,114369-43-6,-0.1674910872937636,1
N#CC(Cl)(Cl)Cl,545-06-2,-1.1426675035687317,1
N#CCC#N,109-77-3,0.2121876044039577,1
N#CCCC(Br)(C#N)CBr,35691-65-7,0.2430380486862944,1
N#CCCCCC#N,111-69-3,3.285557309007774,1
N#CCCCCCCC#N,629-40-3,2.722633922533812,1
N#CCCOC(=O)C(Br)CBr,27983-69-3,-0.5086383061657274,1
N#CCCOCCC#N,1656-48-0,3.5563025007672873,1
N#CCCl,107-14-2,0.1303337684950061,1
N#CN,420-04-2,1.909020854211156,1
N#CN=C1SCCN1Cc1ccc(Cl)nc1,111988-49-9,1.4014005407815442,1
N#CNC(=S)S,138-93-2,2.0791812460476247,1
N#CS,333-20-0,1.0086001717619175,5
N#CS/C=C/SC#N,14150-71-1,0.2944662261615929,1
N#CSCSC#N,6317-18-6,-0.6777807052660807,1
N#CSCSc1nc2ccccc2s1,21564-17-0,-2.136677139879544,1
N#Cc1c(-c2ccc(Cl)cc2)[nH]c(C(F)(F)F)c1Br,122454-29-9,-2.886056647693163,1
N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,1897-45-6,-2.1191864077192086,1
N#Cc1c(Cl)c(Cl)c(Cl)c(Cl)c1C#N,1953-99-7,-0.9208187539523752,1
N#Cc1c(Cl)cccc1Cl,1194-65-6,1.2041199826559248,1
N#Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],37841-25-1,0.3010299956639812,1
N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2,131341-86-1,-0.3279021420642826,1
N#Cc1cc(Br)c(O)c(Br)c1,1689-84-5,1.1398790864012365,1
N#Cc1cc(Cl)ccc1N,5922-60-1,1.4563660331290431,1
N#Cc1ccc(C/C(=N\NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2cccc(C(F)(F)F)c2)cc1,139968-49-3,-0.1354889189416081,1
N#Cc1ccc(O)cc1,767-00-0,1.354108439147401,1
N#Cc1ccc([N+](=O)[O-])cc1,619-72-7,1.3873898263387294,1
N#Cc1cccc(C(F)(F)F)c1,368-77-4,1.678518379040114,1
N#Cc1cccc([N+](=O)[O-])c1,619-24-9,1.7795964912578246,1
N#Cc1ccccc1,100-47-0,2.130333768495006,1
N#Cc1ccccc1C#N,91-15-6,1.3617278360175928,1
N#Cc1ccccc1C(F)(F)F,447-60-9,1.625312450961674,1
N#Cc1ccccn1,100-70-9,2.8609366207000937,1
N#Cc1nccnc1C#N,13481-25-9,0.3010299956639812,1
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1C(F)(F)F,205650-65-3,-1.320572103387881,1
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)(=O)C(F)(F)F,120068-36-2,-1.1999706407558657,1
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1SC(F)(F)F,120067-83-6,-1.2403321553103694,1
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S+]([O-])C(F)(F)F,120068-37-3,-1.0259490972071226,1
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@+]([O-])C(F)(F)F,302578-96-7,-1.0204516252959048,1
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@@+]([O-])C(F)(F)F,302578-97-8,-1.0074464821678644,1
N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,3347-22-6,-0.7825160557860937,1
N=C(N=C(N)NCCCCCCN=C(N)N=C(N)Nc1ccc(Cl)cc1)Nc1ccc(Cl)cc1,56-95-1,-0.2218487496163563,1
N=C(Nc1ccccc1)Nc1ccccc1,102-06-7,1.230448921378274,1
N=C=O,590-28-3,1.385606273598312,1
NC(=O)C(Cl)Cl,683-72-7,2.3820170425748683,1
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,59-87-0,1.0,1
NC(=O)N1c2ccccc2C=Cc2ccccc21,298-46-4,1.6618126855372612,1
NC(=O)c1c(Cl)cccc1Cl,2008-58-4,2.6711728427150834,1
NC(=O)c1ccc(Cl)cc1Cl,2447-79-2,1.9804578922761,1
NC(=O)c1ccc([N+](=O)[O-])cc1,619-80-7,2.123851640967086,1
NC(=O)c1cccc(Br)c1,22726-00-7,1.9758911364017928,1
NC(=O)c1ccccc1N,88-68-6,2.59659709562646,1
NC(=O)c1ccccc1O,65-45-2,2.004321373782642,1
NC(N)=O,57-13-6,0.6989700043360189,1
NC1CCCCC1,108-91-8,1.6434526764861874,1
NCCCCCCN,124-09-4,1.8512583487190752,1
NCCCN,109-76-2,3.0755469613925306,1
NCCCNCCCCNCCCN,306-67-2,2.0791812460476247,1
NCCN,107-15-3,2.322219294733919,1
NCCN1CCNCC1,140-31-8,2.7481880270062,1
NCCNCCN,111-40-0,3.004321373782642,1
NCCO,141-43-5,1.2032700902169777,2
NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,1404-04-2,1.9074113607745864,1
NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,85068-29-7,1.041392685158225,1
NCc1cccc(CN)c1,1477-55-0,1.944482672150169,1
NNC(N)=S,79-19-6,1.3180633349627615,1
Nc1c(Cl)c(Cl)cc(Cl)c1Cl,3481-20-7,-0.5654310959658013,1
Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,2545-60-0,1.4986057914162525,2
Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl,69377-81-7,1.155336037465062,1
Nc1c(Cl)cc(Cl)cc1Cl,634-93-5,0.0,1
Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,99-30-9,1.568201724066995,1
Nc1c(F)c(F)c(F)c(F)c1F,771-60-8,1.569373909615046,1
